A,B,C,D,E,F,G,H,I,J,Response
226.2526089,0.420121384,0.400336674,-0.059365935,-0.039425187,0.004412067,-1.095437629,-0.457114346,white,female,-0.320788745
171.985674,1.57672642,-0.341675439,0.529319793,-0.423902831,2.178045601,0.112037961,1.044493039,white,female,0.546378769
-139.5485189,-0.189992144,-1.404973353,1.562210183,-0.035292777,-0.21006727,-0.402100008,-1.771121983,black,male,0.139106348
-129.9138777,-0.607571257,-0.432662656,0.054406024,-0.041992898,-2.56309216,-2.114371005,-0.177769157,black,female,1.133899075
217.9656859,1.51624686,2.888625181,0.302705284,1.816262913,0.217083043,-1.023499974,-1.245448679,white,female,-0.642592092
119.7102355,1.004176049,0.392958079,0.539361402,0.888879873,-1.36603406,0.951495216,0.894636163,white,female,0.597812944
72.97822859,1.849865105,2.208028668,1.283504553,0.218865232,0.167266513,-0.892209299,-0.015872841,black,male,0.51811278
368.9536142,0.139611826,0.29699365,2.393833105,0.904447968,0.847872285,0.177943412,1.260233528,white,male,0.627601821
33.06489629,-0.858003964,0.526342136,0.314821284,-0.282108028,0.337320041,-0.825259247,0.440143555,white,female,-0.079222084
-114.0170959,-0.572368262,-1.079328164,-0.506806314,-1.00776251,-0.344982578,-0.177574013,-0.472358432,black,male,0.620929599
213.9191715,-0.749997557,2.25284114,-1.355677348,-0.468599218,-0.501606864,1.067071279,0.661373168,white,male,-0.135417154
109.8882082,-1.061646188,0.781079331,0.771964957,-0.750991004,0.090311511,-0.412752128,0.703459511,black,male,1.649136987
-40.30645209,-0.022476755,1.04155892,-0.582545313,0.299857169,-0.705833595,-0.392801884,-1.05657418,black,female,-0.876877935
-121.5505704,-0.591516481,0.020124771,0.57214116,-0.133634984,-0.266785511,0.060971114,-1.164503423,black,female,-0.488755355
-323.8143343,1.359338275,-0.679441656,0.018119389,0.636071514,-1.646646941,1.175893358,0.003712952,black,male,-1.451111975
-250.9804737,-0.190518836,-0.23341817,1.095516169,0.895300372,-0.593030407,-1.384031967,-0.859515605,black,male,-1.707117178
35.92501953,-0.203249733,0.479552225,0.297866857,-0.652411787,0.213418998,-1.377430276,-0.53262269,white,female,-0.564407157
-85.7801056,-0.407565486,-1.008568777,0.723020826,1.277194843,-0.220293382,0.285452266,-0.397731188,white,male,-0.694018481
-62.03353187,0.961634766,0.020722447,-0.534685461,-1.048564426,-1.454857991,0.910023683,0.159385477,black,female,0.535966456
-277.9367683,-0.137225182,-0.429387264,-0.9580954,1.560892933,-2.414479988,-0.905025666,0.399226574,black,female,-0.15802779
73.65337202,-0.715822061,-0.318189952,-0.086616594,0.076296303,0.044358821,0.61253503,1.082789729,white,male,0.324246532
-115.1429712,1.900569861,0.302956162,2.276248036,2.072398287,-1.55810574,-0.339213957,0.688607004,black,male,-0.416742887
-205.2370861,-0.343539687,-1.527294781,-1.500567824,0.837706011,-0.284471873,-3.254484744,-0.603739631,black,male,-0.175271257
32.83523714,0.455757098,1.096470368,1.200284452,0.331238088,-1.317419192,-0.05537699,1.864758801,white,female,-0.541623126
221.5820957,0.598814585,0.542814388,0.539249244,1.305875137,1.003120766,-0.1872474,-0.778668299,white,male,0.362684458
119.7050913,2.844615818,2.095702172,0.673585102,2.363748341,0.548887465,-2.014087135,-1.681041379,black,male,0.078398129
222.3369322,0.846528397,0.541312029,-0.080011131,0.240876703,-1.130546016,-0.788636571,1.345505951,white,male,1.584602066
153.2949104,0.485442454,2.472703042,-1.944310579,0.636336003,-0.583355906,-0.286804993,2.379036268,white,female,-0.547560118
185.5323736,-2.050474737,-0.370466513,0.149449504,-0.896951759,-1.183170583,-0.558621101,-1.472715909,white,male,1.509807133
-50.62880589,-2.296062487,-1.27330221,-0.250269827,0.002337365,0.354754309,-0.16918461,0.613088343,white,female,-0.048973392
83.17872368,0.906997935,-0.403407737,1.893681664,0.77898417,0.402962373,0.667215853,0.491988478,white,male,0.93871722
261.7779759,-0.529119554,-0.801692341,0.919619185,-0.122354296,0.807610642,-0.861387041,0.731658816,white,female,1.449863262
75.30006129,1.758510257,1.68835839,0.618795737,1.349168086,0.608261033,0.285384605,-1.701627625,white,female,-1.568557519
-25.99018683,0.114304803,-1.227765441,-0.640132197,1.562281547,1.098139992,-0.614239707,0.99837536,white,male,-0.863060028
-1.180969001,0.272840409,-3.104961899,-1.014813428,1.104527198,0.268182098,-0.228407733,0.499455769,white,male,0.95999096
208.019399,0.27967789,0.815429781,-0.362875748,-0.180536082,0.890106792,0.598556005,-0.100964156,white,female,0.850258689
96.71189984,-0.347028544,0.686172243,0.764995699,0.314560061,1.717749805,1.093949202,-0.384202284,black,male,0.228153773
-16.9299894,-0.509384131,0.096007833,0.004584993,1.284921865,-0.41244775,1.997044136,0.535228038,white,male,-1.479968323
-325.2906342,-2.312305456,-0.683874823,0.66706371,-0.040360066,0.175978047,0.496246111,-2.002728744,black,female,-1.198399671
-29.63995245,-0.310718666,-0.524538379,-2.12937471,-1.375137665,0.834516366,-0.710639805,-0.635864116,black,male,0.278783779
234.1409871,-0.716367725,0.834711758,1.584723568,0.87861911,0.656978826,0.812592481,-0.645009345,black,male,1.724206627
4.592282887,0.226024493,-0.537753332,0.208867103,0.509425237,-1.346394937,-0.301822407,-0.940899329,white,female,-0.313956821
251.9211459,-0.164546816,0.209936063,-0.088767874,-0.385914825,-1.195201548,1.050197933,-1.795498933,white,female,0.781726512
64.67874728,0.387335961,0.448273388,0.454919574,0.914245142,0.928059037,0.966173675,2.054100992,black,female,0.674932242
67.09208778,0.303737669,-0.573969396,0.926734869,1.479452251,0.138343798,-2.483147129,1.88404831,white,male,0.629649861
129.1149708,-0.443648193,0.642766456,-1.366918839,-0.822063413,0.940966283,-0.082113146,-2.047344767,black,male,1.477293882
237.1333974,0.075711654,0.260831686,0.420145371,0.07355981,1.537779851,0.815961487,0.251373349,white,female,-0.268641999
1.684138576,0.45572488,0.085566939,-1.063217389,-0.783667157,0.769193058,-0.912483768,-0.656708973,black,female,0.21276388
277.8299997,0.287651118,0.808582975,0.53502176,0.974714001,-0.817371013,1.081901774,0.229829301,white,male,1.25068483
-51.87566267,1.370198749,2.326746346,1.912889321,1.292760599,0.066278935,-1.467533015,1.177452298,black,female,-0.469545148
-72.65205269,-0.213076057,-0.208370909,-0.184793867,0.779692237,1.531056834,0.885044013,0.77763276,black,female,0.018099424
-88.92975033,0.410685819,0.064770423,0.25717334,1.176600191,-0.907788748,1.203905239,0.291474437,black,male,-0.541161822
-112.6106423,-0.415534918,-0.544970537,1.210369862,1.116836239,-0.938038867,1.618759593,-1.788619121,black,female,-0.933871582
-167.0688069,1.568143236,-0.763007099,-1.132728685,-0.447734686,-1.60822995,-1.775204465,-0.862680873,black,male,-0.633697839
308.1431868,1.040519916,1.382417809,0.338235969,-1.098557732,1.715111194,-0.341128581,0.785261638,white,female,2.014762733
-9.778833903,-1.203565498,0.380104369,0.599204812,0.497158619,-1.774423178,-1.100848317,-1.853335713,white,male,-0.8146061
83.28280128,2.91067926,1.043725314,-1.279179938,-0.635883406,0.941903733,-1.459568152,0.495938186,black,male,0.216400336
-253.2942917,0.235481382,-0.128373806,0.771179334,0.638548125,0.230555742,0.423581591,-0.461263926,black,male,0.096169211
-244.0959207,-2.034979642,-0.610992384,1.679081036,0.64854461,-0.53782705,-2.68205245,-0.660627276,black,female,0.159384477
40.3960597,0.596540018,0.648302099,0.533498072,1.773541867,-0.179284985,0.9222576,-0.963711032,white,male,-0.677310481
-143.9026628,0.806301166,-0.184366467,1.248717708,0.086122392,0.561107781,-1.372519469,-1.102511354,black,male,0.005369031
-157.8706222,1.204481189,-1.294224333,-0.251126559,0.66146982,-0.069920146,-0.615473392,-0.547761374,black,female,0.196482007
30.73670661,0.559674034,1.10226117,0.503280382,0.450546648,-0.94665693,1.049449396,0.594589278,black,male,0.095533018
136.2020562,2.568701941,0.27025709,0.68359542,1.509128169,-0.371180211,-1.096026128,0.546357327,white,female,0.984070932
13.56379333,-1.372775782,-1.047031138,1.819165286,0.234955706,0.341329016,0.651912221,0.893303289,white,female,-1.042456924
-269.5004043,-0.357530946,-0.094994038,0.61439289,-0.654545929,-0.152975883,-0.078981416,0.605888944,black,male,-1.793582816
40.80527263,-0.100573146,0.550729988,0.608807611,0.336650338,0.071566309,0.223810574,0.000981645,white,male,-0.808471005
-56.90535487,-0.752302243,0.783557905,-0.055683656,0.198188439,1.1691289,1.263272347,-1.313349982,white,female,-1.74692085
-279.277574,-2.368442551,-1.293328022,-0.848598734,-1.199825379,-0.834813142,-0.114001591,-0.351149454,black,male,-0.613247159
-213.5543735,-0.195145729,-1.551241229,0.083345215,1.017841811,0.14107937,1.148277429,-0.561192564,black,male,0.311256633
-108.135045,0.821409549,-0.852948274,1.042705522,-0.997361315,0.593088644,-1.088234064,-0.242608237,black,female,0.474312925
102.3751472,-1.29130659,1.462127303,0.175565787,-0.092431187,0.18262866,1.676998413,-0.002339639,black,male,-0.575180622
40.78474714,-2.136632313,-0.677645162,-1.559705787,0.253259393,0.867802678,1.566737046,-0.184422232,white,male,-0.079860118
-193.9724685,0.838278979,-1.408834788,-1.317127118,-0.612359494,-0.33605373,-2.070258225,1.464121002,white,male,-1.124789249
283.7585647,0.012116502,0.119761888,0.767750083,-0.026278683,-0.099696173,1.464377535,1.31475769,white,female,1.021267721
-68.53524376,-0.351727525,1.036910219,0.965311662,0.291982778,-1.049311754,0.673858284,-1.310790338,white,female,-1.942060612
-6.753113038,0.363900487,-0.186659457,-0.542651562,-1.787743655,0.243725699,-1.177989257,-0.244302619,white,male,-0.283313373
8.395327452,-0.330045076,-0.828173761,1.854672243,-0.337696,0.527718389,-0.959080175,-0.15040653,white,female,0.795965576
-79.06642546,0.17724056,-0.568064423,0.132981935,1.242536523,-1.05382608,-1.358271845,0.206380999,black,female,0.121240794
-22.18986553,-1.630316374,-1.545252279,-0.035383475,0.600359741,0.474805064,0.906529981,0.323777481,white,male,0.057862941
119.0613313,1.252410228,0.538432111,-1.643151724,0.85516324,0.473542146,2.153027817,-0.758492817,white,male,-0.025623119
16.44541832,-1.136808968,0.500025239,0.123733018,-0.730773306,-1.8362804,-0.650344515,0.810106451,black,female,1.211146152
50.50469544,1.177738067,0.617600223,-0.50353824,-0.959389016,2.141930788,-0.319371291,-0.621768658,black,male,1.199045557
57.9958669,-0.048695506,-0.18046845,0.942225262,-0.337204136,-1.375124559,-0.80239073,-0.641312304,white,female,0.910990403
-140.1796334,0.724309631,-1.803379734,0.704373711,-0.220455255,-0.961311554,-0.156008663,0.704882047,black,male,1.582732058
41.09143963,-0.689996593,1.162820128,-1.214121271,0.241752638,-1.335862625,0.043818591,-1.881789437,white,female,-0.323966741
302.2294396,1.343041168,1.621742418,-0.248328852,-0.458279081,-1.688455017,0.027053937,0.434652549,white,male,1.645046521
-132.0916835,0.94018166,0.03385622,-1.240948528,-0.16429763,-0.168807254,-0.597260684,0.544225264,black,female,-0.656203126
133.4760725,2.31553246,-0.368042053,0.458322848,0.812282196,0.162171138,2.932473803,-1.141850329,white,male,0.490746165
-31.54972396,2.461105901,1.128867145,-1.235426209,1.225072148,0.197168827,1.428858373,-1.376307636,black,male,-1.363436113
-40.78085678,-0.58997455,-0.746652462,0.130057148,-1.701476351,0.579655403,0.189422094,-0.84353469,black,male,1.124641626
-130.3448084,0.875191574,-0.826005719,-0.28280626,1.356919514,-1.83975704,-1.07555815,-0.189867539,white,male,-0.510479757
-13.11443604,0.118947871,1.430144897,-0.090204676,0.069227915,-1.12738762,0.162205783,1.117017435,black,female,-0.818188062
-201.093127,0.164262773,-0.644998562,-1.944868394,-0.468623085,0.404303955,0.925858514,-0.231267123,black,male,-0.142758964
-45.99815945,-0.580446843,-1.325138019,-2.074709469,0.21029255,0.253355317,-0.695391869,-0.501334285,white,female,-0.350984136
49.82745845,0.208785129,2.423624013,0.287009781,-2.048481067,1.192110733,1.411777556,0.704118438,black,male,-1.839386616
50.46080186,-1.622447498,0.10444655,1.995114346,-1.168404954,1.274772784,0.594742712,-0.694978217,black,male,0.129706404
-170.9509528,0.467889662,0.0190387,-0.185062299,-1.308574124,0.206060013,0.022896845,-0.174069964,black,female,-2.180477249
89.58900867,-0.403527631,0.658090135,0.235977512,-0.240936769,-0.353245433,0.784787664,0.314283284,black,male,0.3286396
79.27537761,0.064595371,1.183507943,0.111403706,-0.619313004,-0.294303317,0.49586389,-0.376189694,black,female,0.0525866
-17.08797681,0.424956806,0.271060407,-1.28829617,-0.859878973,0.514610293,0.221381198,0.448542843,black,female,0.249981157
243.0558871,-0.772615734,1.332757841,-0.088105468,0.002662078,-0.406667766,0.201238096,0.103810364,white,female,0.386496121
79.40231789,0.666416347,0.995776393,-0.314814538,0.24448614,1.004471431,-0.919806731,2.7973836,white,male,-0.482316717
59.30598335,0.294223881,-0.397425695,1.646674751,1.117398595,1.219852206,1.115232137,-2.1627734,white,female,-0.333884353
-3.074747415,-1.024976379,0.771533433,0.977149427,-0.652526963,0.640432203,0.824312402,-1.006822032,black,male,-0.720678413
-30.80889371,0.527465895,-0.445540726,0.732404309,2.049534894,1.426367122,0.119943732,-0.002126063,black,female,-0.72825864
-98.15379858,1.580422749,0.058558207,0.192641097,0.578893567,-1.638816856,-2.682997116,-1.145862599,black,male,0.223839816
-139.0501302,0.613176648,0.431781751,0.841972186,-1.56130936,-1.229380069,-0.899566904,-2.088863017,white,male,-1.999773359
64.87365719,-0.177698873,-1.212578539,-0.457065507,-0.586869591,0.682733019,1.827208317,0.438714353,white,female,0.719544824
49.80134577,-0.006919311,1.668196611,0.987432058,-0.275204019,1.572921117,-0.847979529,-1.314524184,black,male,0.067891643
60.88899326,1.015077969,0.173413977,-0.786477699,0.057011289,0.337522099,-0.042044418,0.326214512,black,female,0.427717312
-257.857848,-2.325121983,-0.686014434,1.560880051,1.206569614,-2.356399106,0.080495936,1.265203953,black,female,-1.245570787
240.5357826,0.128763718,1.310789989,-0.385576751,1.737840464,-0.005480716,1.03251585,-2.856067475,white,female,0.697890989
197.2983619,-0.812267891,-1.417487453,0.823343335,-0.400277842,1.372843989,2.081831423,1.049191602,white,male,1.316734428
-124.8301869,-0.893825606,-0.606671334,-1.538454447,-1.336785228,-0.201023919,0.741628906,1.799052431,black,male,-1.009032754
-12.66527204,-0.552300829,-1.73778754,0.649362598,-0.539592571,0.408808184,0.484202766,-0.090388211,white,male,-1.427951748
-55.85731353,1.420303189,0.198368808,-0.059450849,-1.933483788,-1.306926279,0.975762649,0.708686774,black,female,-0.206598676
-13.11498444,0.652241812,0.267155545,-2.033801411,0.882795477,-0.493867332,-0.863820467,-0.135709871,black,female,0.589267782
-232.8918947,-1.965140682,-0.477441989,1.561851418,1.686380616,-1.025940599,-0.994062773,0.788048171,black,female,-0.039914744
145.4008122,0.909577462,1.131700147,-1.47084963,0.986810512,-0.497831221,0.108836468,0.065214747,black,female,1.371536105
-172.8763154,-0.412078528,-0.936095143,-1.707362187,-1.918778102,-2.00355045,-2.097322593,-0.144066616,white,male,-1.248851444
38.79724615,1.712169082,-0.791647013,-0.162272183,0.022338206,-0.894236765,-0.93535719,1.248572639,white,male,0.574697256
131.159254,1.432169824,0.750663341,0.48699576,-0.481899656,-0.492894915,-0.020642036,0.030070853,black,male,1.082913756
77.10197192,-0.234654517,0.03139137,0.035858299,-0.344409136,0.045691328,0.158232783,0.3534098,black,female,1.741997957
38.28800147,-0.165677709,-0.227928152,-0.379585885,-0.107709128,-1.486846362,0.353681586,0.811428443,white,female,0.116427397
98.01664945,0.005996391,0.622174789,-1.662068472,0.149456524,0.319637747,0.145321008,1.575576044,white,female,0.541947466
7.659680451,-0.816597201,1.340228297,-1.265307297,-0.461965245,-1.326729146,1.57457804,-0.507188797,black,male,-0.522033352
-177.6095349,0.144790735,-0.74891337,-0.392507121,0.96484141,0.86472605,-0.615733635,0.450557078,black,male,0.689871762
-99.11227321,-0.965957394,-0.778964115,-0.087247577,0.676354708,-1.097594018,1.952111069,-0.333197788,black,female,-0.621669148
377.633568,-0.592594314,1.211600676,0.017749719,0.018164538,-0.943356821,0.723288432,-0.96459248,white,male,1.972520686
112.1903676,-0.014972351,-0.393104666,1.88437329,1.373289754,0.41394541,0.973783188,-1.442248179,white,female,-0.48078605
128.8744755,-0.027839753,0.431322041,-0.934717216,-0.26311195,-0.03029091,1.848663419,1.462183871,white,male,0.614147027
141.4139661,0.439815357,0.453697021,1.000780784,-0.272005898,-0.280249357,0.858904646,0.528209512,white,male,1.232909365
158.7480755,-0.058188386,-0.437890524,-0.587905815,-0.248639019,0.506109131,-0.841250388,-2.003357173,white,male,1.33177821
-166.6203299,1.133740293,-0.401332663,0.513136429,0.853896238,0.183939126,1.705106191,-0.938220038,black,female,-0.846286591
-18.3886115,0.346437031,0.332130585,0.152580182,-0.48129114,-0.944243247,-0.01436787,0.289457486,black,female,0.442352845
-180.7427339,1.016426902,-1.460054292,0.910683552,0.213917515,-2.726041997,0.191399568,-0.519600939,white,female,-1.053462362
-218.2234611,1.132923767,-1.641520277,-0.609471607,0.993452969,0.185537486,-0.006952372,1.638565492,black,male,-0.565093745
204.8855744,-1.858091309,1.716143623,-0.352105376,0.29829177,-0.657956255,-0.436962083,0.252594044,black,female,1.454875969
-205.9552151,-0.109555741,-2.450559423,0.115279431,0.7086252,-0.826153108,0.174046503,0.721688795,black,female,-0.288181041
